HDD65,CDD65,MFHTBTU,MFCLBTU,MFVNBTU,MFWTBTU,MFLTBTU,MFCKBTU,MFRFBTU,MFOFBTU,MFPCBTU,MFOTBTU,ELHTBTU,ELCLBTU,ELVNBTU,ELWTBTU,ELLTBTU,ELCKBTU,ELRFBTU,ELOFBTU,ELPCBTU,ELOTBTU,NGHTBTU,NGCLBTU,NGWTBTU,NGCKBTU,NGOTBTU,FKHTBTU,FKCLBTU,FKWTBTU,FKCKBTU,FKOTBTU,DHHTBTU,DHCLBTU,DHWTBTU,DHCKBTU,DHOTBTU,MFUSED,DHUSED,DHHT1,DHHT2,DHCOOL,DHCOOK,DHWATR,DHMANU,DHOTH,PUBCLIM
5808,1148,112115.0,39126.0,73424.0,94803.0,24371.0,504148.0,309094.0,14725.0,0.0,49118.0,0.0,39126.0,73424.0,15706.0,24371.0,0.0,309094.0,14725.0,0.0,49118.0,112115.0,0.0,79097.0,504148.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3604,1908,202166.0,412079.0,365410.0,9292.0,249595.0,0.0,61722.0,61613.0,703642.0,225915.0,202166.0,412079.0,365410.0,9292.0,249595.0,0.0,61722.0,61613.0,703642.0,225915.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
1076,3382,3246220.0,8672430.0,3441983.0,4271544.0,2254359.0,1343113.0,1234011.0,286569.0,2624495.0,2697957.0,0.0,8672430.0,3441983.0,0.0,2254359.0,320884.0,1234011.0,286569.0,2624495.0,2697957.0,3246220.0,0.0,4271544.0,1022229.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
6270,425,25021.0,566.0,9991.0,218.0,26555.0,6203.0,577.0,1818.0,4493.0,52055.0,0.0,566.0,9991.0,218.0,26555.0,6203.0,577.0,1818.0,4493.0,52055.0,0.0,0.0,0.0,0.0,0.0,25021.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2424,1533,7739.0,46543.0,41008.0,1357.0,85734.0,0.0,9750.0,18976.0,49422.0,51341.0,7739.0,46543.0,41008.0,1357.0,85734.0,0.0,9750.0,18976.0,49422.0,51341.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
2481,1861,510572.0,2343557.0,1912823.0,1519759.0,390954.0,721223.0,908726.0,292903.0,125347.0,2795251.0,148264.0,2343557.0,1912823.0,0.0,390954.0,0.0,908726.0,292903.0,125347.0,1578876.0,362308.0,0.0,1519759.0,721223.0,885195.0,0.0,0.0,0.0,0.0,331180.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
4015,1489,1266686.0,202116.0,216329.0,329418.0,345741.0,82721.0,224839.0,23674.0,200248.0,201110.0,140805.0,202116.0,216329.0,0.0,345741.0,29937.0,224839.0,23674.0,200248.0,201110.0,1125881.0,0.0,329418.0,52784.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
1410,3674,404063.0,7004283.0,7305630.0,66441.0,3500527.0,199251.0,561804.0,1503841.0,8679215.0,3364952.0,404063.0,7004283.0,7305630.0,66441.0,3500527.0,199251.0,561804.0,1503841.0,8679215.0,3357941.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7011.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
1744,1925,304676.0,371567.0,113596.0,10041.0,555744.0,0.0,0.0,109317.0,227098.0,331892.0,26999.0,371567.0,113596.0,0.0,555744.0,0.0,0.0,109317.0,227098.0,331892.0,277677.0,0.0,10041.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
3080,881,517849.0,22854.0,74060.0,31244.0,36205.0,0.0,2940.0,20830.0,71390.0,39737.0,0.0,22854.0,74060.0,0.0,36205.0,0.0,2940.0,20830.0,71390.0,39737.0,517849.0,0.0,31244.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
1441,701,218.0,169720.0,1389647.0,17189.0,1314206.0,0.0,346351.0,466745.0,1091065.0,601280.0,218.0,169720.0,1389647.0,17189.0,1314206.0,0.0,346351.0,466745.0,1091065.0,574197.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27083.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
5944,572,113023.0,4427.0,11177.0,598.0,7655.0,0.0,1060.0,1618.0,1439.0,17387.0,4766.0,4427.0,11177.0,0.0,7655.0,0.0,1060.0,1618.0,1439.0,17387.0,108257.0,0.0,598.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1350,1124,73348.0,31932.0,21792.0,0.0,25387.0,0.0,0.0,53309.0,154534.0,23568.0,1700.0,31932.0,21792.0,0.0,25387.0,0.0,0.0,53309.0,154534.0,23568.0,71648.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
3374,1757,301901.0,14006.0,24485.0,7239.0,30868.0,0.0,0.0,0.0,2530.0,134209.0,0.0,14006.0,24485.0,0.0,30868.0,0.0,0.0,0.0,2530.0,134209.0,301901.0,0.0,7239.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
5753,1185,173878.0,49675.0,26019.0,1384.0,47572.0,0.0,1614.0,7529.0,36517.0,34049.0,14285.0,49675.0,26019.0,1384.0,47572.0,0.0,1614.0,7529.0,36517.0,34049.0,159593.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4822,1484,4342.0,5388.0,13100.0,104.0,15305.0,732.0,1551.0,26910.0,24279.0,9513.0,4342.0,5388.0,13100.0,104.0,15305.0,732.0,1551.0,26910.0,24279.0,9513.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
1293,605,2238798.0,2937517.0,7717152.0,228749.0,4065604.0,553026.0,113738.0,194326.0,3129859.0,6039395.0,0.0,2937517.0,7717152.0,0.0,4065604.0,0.0,113738.0,194326.0,3129859.0,5181406.0,2238798.0,0.0,228749.0,553026.0,0.0,0.0,0.0,0.0,0.0,857989.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
6794,105,6311590.0,0.0,198530.0,588410.0,317278.0,42199.0,238523.0,20647.0,400956.0,271498.0,0.0,0.0,198530.0,0.0,317278.0,42199.0,238523.0,20647.0,400956.0,271498.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6311590.0,0.0,588410.0,0.0,0.0,1,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
3296,1870,159770.0,20523.0,2736.0,68120.0,11533.0,0.0,3087.0,5429.0,4471.0,20265.0,2185.0,20523.0,2736.0,0.0,11533.0,0.0,3087.0,5429.0,4471.0,20265.0,157585.0,0.0,68120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
6902,897,5346961.0,1279927.0,4478765.0,719039.0,1970661.0,220647.0,1041831.0,408582.0,2718170.0,2514293.0,0.0,1279927.0,4478765.0,0.0,1970661.0,169604.0,1041831.0,408582.0,2718170.0,2336658.0,0.0,0.0,0.0,51043.0,177635.0,0.0,0.0,0.0,0.0,0.0,5346961.0,0.0,719039.0,0.0,0.0,1,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
4194,1768,151501.0,41572.0,49235.0,127376.0,28836.0,630849.0,226835.0,18569.0,14974.0,31981.0,0.0,41572.0,49235.0,0.0,28836.0,146921.0,226835.0,18569.0,14974.0,31981.0,151501.0,0.0,127376.0,483928.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
2791,2163,143130.0,127117.0,335856.0,2901775.0,359302.0,0.0,250532.0,563644.0,20377.0,763102.0,143130.0,127117.0,335856.0,0.0,359302.0,0.0,250532.0,563644.0,20377.0,763102.0,0.0,0.0,2901775.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
5201,1508,955558.0,68721.0,158605.0,383479.0,73411.0,190058.0,563484.0,30030.0,54583.0,95791.0,0.0,68721.0,158605.0,0.0,73411.0,0.0,563484.0,30030.0,54583.0,95791.0,955558.0,0.0,383479.0,190058.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2346,1120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
2805,2176,206181.0,504252.0,490923.0,138219.0,438861.0,0.0,136634.0,125258.0,740224.0,414393.0,0.0,504252.0,490923.0,0.0,438861.0,0.0,136634.0,125258.0,740224.0,414393.0,206181.0,0.0,138219.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
2647,2197,89688.0,6489.0,5013.0,640.0,21323.0,0.0,28464.0,3445.0,7287.0,18143.0,0.0,6489.0,5013.0,640.0,21323.0,0.0,28464.0,3445.0,7287.0,18143.0,89688.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
2356,2137,82386.0,243426.0,144060.0,204136.0,114606.0,1062224.0,638175.0,28090.0,28695.0,111287.0,70705.0,243426.0,144060.0,0.0,114606.0,413351.0,638175.0,28090.0,28695.0,111287.0,11681.0,0.0,204136.0,648873.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
3307,1864,393549.0,12529.0,8418.0,88.0,34280.0,3269.0,2667.0,6703.0,1692.0,25235.0,0.0,12529.0,8418.0,88.0,34280.0,3269.0,2667.0,6703.0,1692.0,25235.0,42435.0,0.0,0.0,0.0,0.0,351114.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
1100,3912,916293.0,3053220.0,3152268.0,71001.0,5669416.0,1003256.0,6614403.0,340501.0,387725.0,2271736.0,0.0,3053220.0,3152268.0,11070.0,5669416.0,0.0,6614403.0,340501.0,387725.0,2271736.0,916293.0,0.0,59931.0,1003256.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
4187,1376,13640.0,11452.0,8506.0,1128.0,12457.0,1108.0,3475.0,11857.0,17719.0,6476.0,13640.0,11452.0,8506.0,1128.0,12457.0,1108.0,3475.0,11857.0,17719.0,6476.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
1163,1223,643172.0,1913834.0,605523.0,3392231.0,828604.0,268367.0,840428.0,732009.0,435314.0,1477041.0,0.0,1913834.0,605523.0,0.0,828604.0,0.0,840428.0,732009.0,435314.0,1476354.0,643172.0,0.0,3392231.0,268367.0,0.0,0.0,0.0,0.0,0.0,687.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
1743,3231,19082.0,355338.0,226620.0,51087.0,56955.0,32695.0,680447.0,28214.0,59378.0,185951.0,19082.0,355338.0,226620.0,51087.0,56955.0,32695.0,680447.0,28214.0,59378.0,185951.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
3221,1345,0.0,0.0,340.0,45.0,7213.0,0.0,3335.0,4450.0,0.0,18297.0,0.0,0.0,340.0,45.0,7213.0,0.0,3335.0,4450.0,0.0,18297.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
2722,2065,707836.0,363113.0,158132.0,113354.0,144867.0,0.0,175384.0,58875.0,130434.0,134638.0,49775.0,363113.0,158132.0,0.0,144867.0,0.0,175384.0,58875.0,130434.0,134638.0,658061.0,0.0,113354.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
3306,1642,1226731.0,553640.0,1157666.0,891797.0,865678.0,596955.0,1347547.0,111099.0,147176.0,792270.0,105397.0,553640.0,1157666.0,0.0,865678.0,112366.0,1347547.0,111099.0,147176.0,792270.0,1121334.0,0.0,891797.0,484589.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
1098,3189,171085.0,12126523.0,3625725.0,1748275.0,3381256.0,1516209.0,1624477.0,675322.0,2193229.0,3591888.0,75131.0,12126523.0,3625725.0,138271.0,3381256.0,584637.0,1624477.0,675322.0,2193229.0,2876049.0,95954.0,0.0,1610004.0,931572.0,0.0,0.0,0.0,0.0,0.0,715839.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
5331,921,3605896.0,57714.0,394550.0,11666.0,1860006.0,0.0,19099.0,19956.0,75823.0,1398028.0,265812.0,57714.0,394550.0,0.0,1860006.0,0.0,19099.0,19956.0,75823.0,1398028.0,3340084.0,0.0,11666.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
5906,744,10128392.0,2279050.0,1274979.0,1632406.0,1495591.0,778688.0,434979.0,186277.0,721911.0,3057843.0,0.0,2279050.0,1274979.0,0.0,1495591.0,320852.0,434979.0,186277.0,721911.0,1494224.0,10128392.0,0.0,1632406.0,457836.0,1563619.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6294,700,1113854.0,0.0,21599.0,219549.0,52876.0,47580.0,77508.0,11383.0,27097.0,26615.0,0.0,0.0,21599.0,0.0,52876.0,0.0,77508.0,11383.0,27097.0,26615.0,1113854.0,0.0,219549.0,47580.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3086,2161,58339.0,58339.0,159664.0,67967.0,109722.0,457072.0,101298.0,21070.0,32594.0,180820.0,22552.0,58339.0,159664.0,2408.0,109722.0,93990.0,101298.0,21070.0,32594.0,180820.0,35787.0,0.0,65559.0,363082.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
5451,1115,260970.0,3029.0,12476.0,40672.0,35848.0,0.0,3274.0,6120.0,8655.0,33939.0,17614.0,3029.0,12476.0,0.0,35848.0,0.0,3274.0,6120.0,8655.0,33939.0,243356.0,0.0,40672.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4448,839,2622962.0,2012609.0,895687.0,299888.0,960074.0,160972.0,1410862.0,104700.0,1543235.0,706151.0,779370.0,2012609.0,895687.0,0.0,960074.0,160972.0,1410862.0,104700.0,1543235.0,706151.0,1843592.0,0.0,299888.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
117,4156,0.0,47618.0,10435.0,238.0,61465.0,0.0,3106.0,343.0,23788.0,13180.0,0.0,47618.0,10435.0,238.0,61465.0,0.0,3106.0,343.0,23788.0,13180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
1537,630,377582.0,91448.0,436626.0,260686.0,558916.0,0.0,0.0,93752.0,962815.0,351018.0,0.0,91448.0,436626.0,0.0,558916.0,0.0,0.0,93752.0,962815.0,351018.0,377582.0,0.0,260686.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
3307,1746,341489.0,84075.0,159224.0,1379.0,137421.0,0.0,6697.0,63865.0,77945.0,98076.0,14821.0,84075.0,159224.0,1379.0,137421.0,0.0,6697.0,63865.0,77945.0,98076.0,326668.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
2407,1957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
2188,1847,0.0,0.0,0.0,0.0,33430.0,0.0,0.0,0.0,0.0,34366.0,0.0,0.0,0.0,0.0,33430.0,0.0,0.0,0.0,0.0,31616.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2750.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
2396,1903,3140000.0,0.0,1130846.0,198496.0,1577881.0,0.0,29713.0,1029797.0,2604256.0,1542580.0,0.0,0.0,1130846.0,0.0,1577881.0,0.0,29713.0,1029797.0,2604256.0,1026548.0,0.0,0.0,198496.0,0.0,516032.0,0.0,0.0,0.0,0.0,0.0,3140000.0,0.0,0.0,0.0,0.0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2
2443,445,32698.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,15308.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,15308.0,32698.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
7023,1071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13744.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13744.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3075,1514,10555.0,14602.0,18866.0,391.0,10163.0,0.0,951.0,7292.0,16178.0,20510.0,10555.0,14602.0,18866.0,391.0,10163.0,0.0,951.0,7292.0,16178.0,20510.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
1401,2436,960.0,2036.0,11.0,0.0,0.0,0.0,938.0,1648.0,1189.0,4002.0,0.0,2036.0,11.0,0.0,0.0,0.0,938.0,1648.0,1189.0,3322.0,960.0,0.0,0.0,0.0,680.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
3461,2398,176201.0,23675.0,47768.0,198859.0,19936.0,0.0,2163.0,6509.0,64477.0,25630.0,6162.0,23675.0,47768.0,0.0,19936.0,0.0,2163.0,6509.0,64477.0,25630.0,170039.0,0.0,198859.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
1138,3649,610200.0,375914.0,307010.0,5834.0,515542.0,0.0,63359.0,69579.0,245117.0,309890.0,16858.0,375914.0,307010.0,5834.0,515542.0,0.0,63359.0,69579.0,245117.0,309890.0,592655.0,0.0,0.0,0.0,0.0,687.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
358,3668,186.0,53297.0,87403.0,603.0,28683.0,17703.0,7859.0,3974.0,5911.0,106214.0,186.0,53297.0,87403.0,603.0,28683.0,17703.0,7859.0,3974.0,5911.0,106214.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
1541,2226,7662.0,30587.0,6225.0,6913.0,31467.0,1932.0,5428.0,20024.0,15405.0,11011.0,7662.0,30587.0,6225.0,6913.0,31467.0,1932.0,5428.0,20024.0,15405.0,11011.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
7047,110,14058.0,1778.0,8721.0,854.0,32502.0,0.0,2104.0,20663.0,59801.0,12581.0,14058.0,1778.0,8721.0,854.0,32502.0,0.0,2104.0,20663.0,59801.0,12581.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
5317,785,878.0,0.0,1055.0,0.0,7142.0,0.0,0.0,6174.0,3762.0,14515.0,878.0,0.0,1055.0,0.0,7142.0,0.0,0.0,6174.0,3762.0,14515.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3721,1500,0.0,6487.0,986.0,0.0,1549.0,37373.0,57699.0,21481.0,5986.0,7007.0,0.0,6487.0,986.0,0.0,1549.0,37373.0,57699.0,21481.0,5986.0,7007.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
2800,1810,120745.0,22160.0,9765.0,0.0,26505.0,0.0,0.0,0.0,0.0,43504.0,0.0,22160.0,9765.0,0.0,26505.0,0.0,0.0,0.0,0.0,43504.0,120745.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
557,3135,0.0,3289.0,1945.0,0.0,3981.0,1135.0,13075.0,2724.0,1568.0,9511.0,0.0,3289.0,1945.0,0.0,3981.0,1135.0,13075.0,2724.0,1568.0,9511.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
274,4396,0.0,147542365.0,21088864.0,83411590.0,29406458.0,47076107.0,5958961.0,4122831.0,2232109.0,88783368.0,0.0,147542365.0,21088864.0,0.0,29406458.0,6656101.0,5958961.0,4122831.0,2232109.0,38818827.0,0.0,0.0,83411590.0,40420006.0,49609577.0,0.0,0.0,0.0,0.0,354964.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
153,3398,90.0,130002.0,109609.0,0.0,72180.0,0.0,5957.0,41675.0,62129.0,58812.0,90.0,130002.0,109609.0,0.0,72180.0,0.0,5957.0,41675.0,62129.0,58812.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
2769,1080,2002.0,42831.0,84750.0,0.0,279081.0,0.0,8927.0,12047.0,26431.0,639115.0,2002.0,42831.0,84750.0,0.0,279081.0,0.0,8927.0,12047.0,26431.0,639115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
5731,1029,77945.0,0.0,1597.0,15638.0,3433.0,0.0,1660.0,5700.0,4797.0,4145.0,0.0,0.0,1597.0,0.0,3433.0,0.0,1660.0,5700.0,4797.0,4145.0,77945.0,0.0,15638.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
5288,1516,7770.0,5171.0,9166.0,20.0,50176.0,0.0,2530.0,4695.0,3378.0,26309.0,0.0,5171.0,9166.0,0.0,50176.0,0.0,2530.0,4695.0,3378.0,26309.0,7770.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6287,542,30505986.0,728568.0,5624638.0,13502411.0,6627674.0,16346801.0,3882142.0,3263624.0,1824614.0,8746735.0,0.0,728568.0,5624638.0,0.0,6627674.0,2007843.0,3882142.0,3263624.0,1824614.0,8701093.0,0.0,0.0,4856599.0,4702756.0,0.0,0.0,0.0,0.0,0.0,45642.0,30505986.0,0.0,8645812.0,9636202.0,0.0,1,1,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1
2534,2903,199416.0,0.0,135.0,0.0,5794.0,0.0,1245.0,2189.0,0.0,6476.0,361.0,0.0,135.0,0.0,5794.0,0.0,1245.0,2189.0,0.0,6476.0,199055.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
